id,rating
"261",8
"262",7
"263",7
"264",8
"265",7
"266",6
"267",8
"268",7
"269",8
"270",8
"271",7
"272",7
"273",8
"274",8
"275",7
"276",6
"277",7
"278",8
"279",7
"280",7
"281",8
"282",8
"283",8
"284",6
"285",7
"286",7
"287",10
"288",7
"289",6
"290",4
"291",10
"292",7
"293",6
"294",7
"295",7
"296",7
"297",7
"298",6
"299",6
"300",7
"301",8
"302",7
"303",6
"304",7
"305",7
"306",8
"307",7
"308",7
"309",6
"310",8
"311",7
"312",7
"313",8
"314",10
"315",7
"316",7
"317",7
"318",8
"319",10
"320",7
"321",7
"322",6
"323",7
"324",6
"325",8
"326",7
"327",7
"328",7
"329",8
"330",7
"331",6
"332",7
"333",7
"334",7
"335",7
"336",7
"337",8
"338",6
"339",7
"340",6
"341",7
"342",8
"343",8
"344",8
"345",9
"346",6
"347",7
"348",8
"349",8
"350",7
"351",7
"352",7
"353",8
"354",6
"355",7
"356",7
"357",7
"358",8
"359",6
"360",7
"361",6
"362",8
"363",7
"364",7
"365",9
"366",7
"367",8
"368",6
"369",8
"370",8
"371",6
"372",6
"373",6
"374",7
"375",7
"376",8
"377",6
"378",8
"379",7
"380",8
"381",7
"382",7
"383",8
"384",7
"385",8
"386",7
"387",8
"388",10
"389",8
"390",6
"391",8
"392",8
"393",6
"394",8
"395",7
"396",8
"397",7
"398",7
"399",7
"400",7
"401",7
"402",6
"403",7
"404",6
"405",8
"406",8
"407",6
"408",8
"409",8
"410",8
"411",6
"412",8
"413",10
"414",7
"415",8
"416",6
"417",8
"418",8
"419",7
"420",8
"421",6
"422",8
"423",8
"424",7
"425",5
"426",8
"427",7
"428",8
"429",8
"430",7
"431",6
"432",7
"433",6
"434",6
"435",8
"436",6
"437",8
"438",7
"439",8
"440",6
"441",8
"442",8
"443",8
"444",8
"445",8
"446",9
"447",6
"448",7
"449",5
"450",7
"451",7
"452",6
"453",6
"454",8
"455",9
"456",8
"457",8
"458",7
"459",9
"460",5
"461",8
"462",7
"463",7
"464",8
"465",6
"466",7
"467",6
"468",8
"469",7
"470",6
"471",7
"472",10
"473",8
"474",8
"475",7
"476",7
"477",8
"478",7
"479",7
"480",8
"481",8
"482",7
"483",8
"484",8
"485",8
"486",7
"487",8
"488",6
"489",7
"490",9
"491",7
"492",6
"493",8
"494",8
"495",9
"496",8
"497",6
"498",8
"499",9
"500",8
"501",7
"502",8
"503",8
"504",8
"505",7
"506",7
"507",6
"508",6
"509",8
"510",6
"511",8
"512",6
"513",8
"514",8
"515",6
"516",7
"517",7
"518",6
"519",7
"520",7
"521",8
"522",8
"523",5
"524",7
"525",7
"526",8
"527",6
"528",8
"529",7
"530",7
"531",7
"532",9
"533",7
"534",7
"535",7
"536",8
"537",8
"538",7
"539",7
"540",7
"541",6
"542",7
"543",6
"544",8
"545",7
"546",6
"547",6
"548",7
"549",6
"550",7
"551",8
"552",10
"553",6
"554",8
"555",7
"556",8
"557",7
"558",6
"559",7
"560",8
"561",8
"562",7
"563",7
"564",8
"565",7
"566",7
"567",7
"568",8
"569",8
"570",8
"571",6
"572",8
"573",7
"574",6
"575",8
"576",7
"577",6
"578",8
"579",6
"580",7
"581",9
"582",6
"583",8
"584",7
"585",9
"586",8
"587",6
"588",8
"589",7
"590",8
"591",7
"592",7
"593",7
"594",6
"595",9
"596",6
"597",7
"598",7
"599",7
"600",6
"601",8
"602",7
"603",7
"604",7
"605",9
"606",7
"607",6
"608",6
"609",6
"610",6
"611",8
"612",6
"613",7
"614",7
"615",7
"616",7
"617",7
"618",7
"619",7
"620",8
"621",7
"622",7
"623",8
"624",6
"625",7
"626",7
"627",8
"628",7
"629",8
"630",7
"631",8
"632",7
"633",7
"634",7
"635",7
"636",8
"637",7
"638",8
"639",7
"640",8
"641",6
"642",8
"643",7
"644",10
"645",7
"646",8
"647",7
"648",6
"649",8
"650",8
"651",7
"652",7
"653",7
"654",8
"655",8
"656",8
"657",7
"658",8
"659",8
"660",10
"661",7
"662",7
"663",8
"664",8
"665",7
"666",6
"667",8
"668",7
"669",7
"670",6
"671",6
"672",7
"673",8
"674",9
"675",9
"676",7
"677",7
"678",7
"679",7
"680",7
"681",8
"682",8
"683",6
"684",8
"685",8
"686",7
"687",7
"688",8
"689",8
"690",7
"691",7
"692",8
"693",7
"694",8
"695",8
"696",8
"697",6
"698",6
"699",7
"700",8
"701",8
"702",6
"703",8
"704",8
"705",6
"706",7
"707",8
"708",7
"709",7
"710",7
"711",6
"712",7
"713",7
"714",6
"715",7
"716",7
"717",8
"718",6
"719",8
"720",8
"721",7
"722",7
"723",8
"724",7
"725",7
"726",6
"727",7
"728",9
"729",7
"730",10
"731",7
"732",7
"733",8
"734",8
"735",7
"736",5
"737",8
"738",7
"739",7
"740",6
"741",7
"742",7
"743",8
"744",7
"745",7
"746",6
"747",6
"748",7
"749",8
"750",6
"751",8
"752",7
"753",7
"754",8
"755",6
"756",6
"757",5
"758",8
"759",7
"760",7
"761",7
"762",6
"763",6
"764",8
"765",8
"766",8
"767",7
"768",7
"769",10
"770",7
"771",7
"772",7
"773",7
"774",7
"775",7
"776",8
"777",8
"778",7
"779",7
"780",7
"781",7
"782",9
"783",7
"784",8
"785",9
"786",5
"787",7
"788",8
"789",7
"790",8
"791",7
"792",7
"793",8
"794",8
"795",8
"796",7
"797",6
"798",6
"799",7
"800",8
"801",5
"802",8
"803",8
"804",7
"805",6
"806",5
"807",8
"808",7
"809",7
"810",7
"811",7
"812",8
"813",7
"814",4
"815",6
"816",6
"817",7
"818",7
"819",7
"820",8
"821",9
"822",7
"823",8
"824",8
"825",8
"826",7
"827",8
"828",7
"829",7
"830",8
"831",7
"832",6
"833",6
"834",7
"835",8
"836",8
"837",8
"838",7
"839",6
"840",8
"841",8
"842",8
"843",8
"844",7
"845",7
"846",8
"847",7
"848",8
"849",8
"850",8
"851",7
"852",8
"853",7
"854",8
"855",6
"856",8
"857",7
"858",8
"859",6
"860",7
"861",7
"862",6
"863",8
"864",8
"865",7
"866",8
"867",7
"868",8
"869",7
"870",7
"871",8
"872",8
"873",7
"874",8
"875",9
"876",8
"877",6
"878",8
"879",6
"880",7
"881",7
"882",6
"883",8
"884",7
"885",7
"886",8
"887",8
"888",6
"889",8
"890",8
"891",9
"892",7
"893",7
"894",7
"895",6
"896",6
"897",7
"898",7
"899",7
"900",6
"901",6
"902",7
"903",7
"904",7
"905",7
"906",7
"907",8
"908",6
"909",7
"910",7
"911",7
"912",8
"913",7
"914",7
"915",7
"916",8
"917",7
"918",7
"919",8
"920",8
"921",7
"922",10
"923",7
"924",7
"925",8
"926",8
"927",7
"928",7
"929",8
"930",7
"931",8
"932",8
"933",7
"934",7
"935",7
"936",9
"937",7
"938",6
"939",8
"940",7
"941",8
"942",9
"943",7
"944",7
"945",7
"946",7
"947",6
"948",8
"949",7
"950",7
"951",8
"952",8
"953",10
"954",7
"955",10
"956",8
"957",8
"958",7
"959",7
"960",7
"961",8
"962",8
"963",8
"964",7
"965",6
"966",7
"967",7
"968",9
"969",6
"970",8
"971",8
"972",8
"973",8
"974",9
"975",7
"976",8
"977",6
"978",6
"979",7
"980",7
"981",7
"982",6
"983",8
"984",7
"985",6
"986",6
"987",6
"988",6
"989",7
"990",7
"991",6
"992",6
"993",7
"994",7
"995",8
"996",8
"997",6
"998",8
"999",7
"1000",7
"1001",7
"1002",7
"1003",8
"1004",7
"1005",6
"1006",8
"1007",6
"1008",7
"1009",6
"1010",7
"1011",7
"1012",7
"1013",6
"1014",8
"1015",8
"1016",7
"1017",8
"1018",7
"1019",7
"1020",8
"1021",7
"1022",7
"1023",7
"1024",7
"1025",8
"1026",7
"1027",7
"1028",7
"1029",7
"1030",6
"1031",7
"1032",8
"1033",8
"1034",7
"1035",8
"1036",10
"1037",8
"1038",7
"1039",9
"1040",10
"1041",7
"1042",7
"1043",6
"1044",8
"1045",8
"1046",8
"1047",9
"1048",8
"1049",6
"1050",8
"1051",7
"1052",8
"1053",7
"1054",8
"1055",10
"1056",7
"1057",8
"1058",8
"1059",8
"1060",7
"1061",7
"1062",7
"1063",8
"1064",8
"1065",6
"1066",6
"1067",8
"1068",7
"1069",6
"1070",7
"1071",8
"1072",7
"1073",7
"1074",7
"1075",7
"1076",7
"1077",6
"1078",8
"1079",8
"1080",7
"1081",8
"1082",6
"1083",10
"1084",8
"1085",5
"1086",7
"1087",7
"1088",6
"1089",8
"1090",7
"1091",8
"1092",8
"1093",8
"1094",9
"1095",8
"1096",7
"1097",7
"1098",7
"1099",8
"1100",8
"1101",7
"1102",8
"1103",8
"1104",8
"1105",8
"1106",8
"1107",7
"1108",7
"1109",7
"1110",7
"1111",8
"1112",8
"1113",7
"1114",7
"1115",7
"1116",7
"1117",8
"1118",7
"1119",6
"1120",8
"1121",6
"1122",7
"1123",8
"1124",6
"1125",7
"1126",7
"1127",9
"1128",6
"1129",7
"1130",8
"1131",7
"1132",8
"1133",7
"1134",7
"1135",7
"1136",8
"1137",8
"1138",8
"1139",7
"1140",7
"1141",7
"1142",6
"1143",9
"1144",8
"1145",8
"1146",7
"1147",6
"1148",8
"1149",6
"1150",8
"1151",7
"1152",9
"1153",8
"1154",7
"1155",7
"1156",7
"1157",6
"1158",8
"1159",6
"1160",6
"1161",7
"1162",7
"1163",7
"1164",8
"1165",8
"1166",6
"1167",6
"1168",5
"1169",7
"1170",8
"1171",7
"1172",6
"1173",8
"1174",6
"1175",7
"1176",8
"1177",8
"1178",9
"1179",5
"1180",8
"1181",8
"1182",7
"1183",6
"1184",6
"1185",7
"1186",7
"1187",7
"1188",6
"1189",8
"1190",8
"1191",7
"1192",8
"1193",8
"1194",7
"1195",8
"1196",6
"1197",8
"1198",10
"1199",8
"1200",8
"1201",10
"1202",8
"1203",7
"1204",6
"1205",6
"1206",7
"1207",7
"1208",7
"1209",8
"1210",7
"1211",7
"1212",7
"1213",7
"1214",7
"1215",7
"1216",8
"1217",8
"1218",7
"1219",8
"1220",7
"1221",7
"1222",9
"1223",8
"1224",8
"1225",8
"1226",8
"1227",8
"1228",8
"1229",8
"1230",7
"1231",7
"1232",7
"1233",7
"1234",7
"1235",8
"1236",8
"1237",6
"1238",7
"1239",7
"1240",10
"1241",7
"1242",8
"1243",7
"1244",8
"1245",6
"1246",7
"1247",7
"1248",8
"1249",7
"1250",8
"1251",6
"1252",8
"1253",6
"1254",7
"1255",7
"1256",7
"1257",8
"1258",8
"1259",6
"1260",7
"1261",8
"1262",6
"1263",7
"1264",7
"1265",6
"1266",9
"1267",8
"1268",8
"1269",7
"1270",8
"1271",6
"1272",7
"1273",8
"1274",8
"1275",6
"1276",8
"1277",6
"1278",7
"1279",10
"1280",8
"1281",8
"1282",7
"1283",8
"1284",8
"1285",8
"1286",8
"1287",8
"1288",8
"1289",7
"1290",7
"1291",8
"1292",8
"1293",7
"1294",8
"1295",7
"1296",6
"1297",7
"1298",6
"1299",7
"1300",8
"1301",7
"1302",8
"1303",7
"1304",8
"1305",7
"1306",7
"1307",9
"1308",7
"1309",7
"1310",7
"1311",7
"1312",8
"1313",7
"1314",6
"1315",8
"1316",8
"1317",8
"1318",7
"1319",7
"1320",8
"1321",8
"1322",8
"1323",6
"1324",8
"1325",8
"1326",3
"1327",7
"1328",7
"1329",6
"1330",8
"1331",7
"1332",7
"1333",8
"1334",6
"1335",7
"1336",8
"1337",8
"1338",8
"1339",8
"1340",8
"1341",7
"1342",7
"1343",7
"1344",6
"1345",8
"1346",7
"1347",6
"1348",8
"1349",8
"1350",7
"1351",7
"1352",8
"1353",7
"1354",7
"1355",8
"1356",7
"1357",7
"1358",6
"1359",8
"1360",7
"1361",7
"1362",8
"1363",10
"1364",8
"1365",9
"1366",7
"1367",7
"1368",8
"1369",7
"1370",8
"1371",8
"1372",7
"1373",9
"1374",7
"1375",8
"1376",7
"1377",6
"1378",7
"1379",7
"1380",7
"1381",8
"1382",8
"1383",6
"1384",7
"1385",7
"1386",7
"1387",7
"1388",7
"1389",9
"1390",6
"1391",8
"1392",7
"1393",6
"1394",7
"1395",8
"1396",7
"1397",7
"1398",6
"1399",8
"1400",8
"1401",8
"1402",7
"1403",7
"1404",7
"1405",7
"1406",8
"1407",10
"1408",9
"1409",7
"1410",6
"1411",8
"1412",7
"1413",8
"1414",7
"1415",6
"1416",8
"1417",7
"1418",7
"1419",7
"1420",8
"1421",8
"1422",7
"1423",8
"1424",9
"1425",7
"1426",7
"1427",8
"1428",7
"1429",7
"1430",7
"1431",8
"1432",6
"1433",7
"1434",6
"1435",7
"1436",7
"1437",8
"1438",6
"1439",7
"1440",8
"1441",8
"1442",7
"1443",10
"1444",7
"1445",8
"1446",8
"1447",8
"1448",7
"1449",8
"1450",9
"1451",8
"1452",7
"1453",7
"1454",7
"1455",7
"1456",8
"1457",9
"1458",6
"1459",7
"1460",7
"1461",7
"1462",8
"1463",7
"1464",8
"1465",9
"1466",8
"1467",6
"1468",9
"1469",7
"1470",9
"1471",5
"1472",6
"1473",6
"1474",8
"1475",7
"1476",8
"1477",7
"1478",9
"1479",7
"1480",7
"1481",7
"1482",7
"1483",7
"1484",8
"1485",7
"1486",6
"1487",7
"1488",6
"1489",8
"1490",8
"1491",7
"1492",7
"1493",7
"1494",7
"1495",8
"1496",7
"1497",8
"1498",8
"1499",10
"1500",8
"1501",8
"1502",7
"1503",5
"1504",8
"1505",8
"1506",7
"1507",9
"1508",5
"1509",7
"1510",7
"1511",8
"1512",7
"1513",7
"1514",7
"1515",7
"1516",8
"1517",8
"1518",7
"1519",7
"1520",7
"1521",8
"1522",6
"1523",7
"1524",7
"1525",7
"1526",8
"1527",8
"1528",7
"1529",7
"1530",8
"1531",6
"1532",8
"1533",8
"1534",8
"1535",8
"1536",7
"1537",8
"1538",6
"1539",8
"1540",6
"1541",8
"1542",6
"1543",9
"1544",6
"1545",8
"1546",6
"1547",8
"1548",7
"1549",6
"1550",7
"1551",8
"1552",7
"1553",6
"1554",7
"1555",8
"1556",9
"1557",7
"1558",6
"1559",6
"1560",7
"1561",8
"1562",8
"1563",8
"1564",7
"1565",6
"1566",8
"1567",8
"1568",7
"1569",8
"1570",7
"1571",9
"1572",8
"1573",9
"1574",7
"1575",8
"1576",8
"1577",7
"1578",8
"1579",8
"1580",7
"1581",8
"1582",6
"1583",7
"1584",8
"1585",8
"1586",8
"1587",8
"1588",8
"1589",8
"1590",8
"1591",9
"1592",7
"1593",6
"1594",8
"1595",7
"1596",7
"1597",10
"1598",6
"1599",8
"1600",7
"1601",7
"1602",7
"1603",8
"1604",7
"1605",8
"1606",6
"1607",6
"1608",8
"1609",8
"1610",7
"1611",8
"1612",10
"1613",8
"1614",8
"1615",10
"1616",8
"1617",6
"1618",8
"1619",8
"1620",8
"1621",10
"1622",6
"1623",9
"1624",8
"1625",7
"1626",8
"1627",7
"1628",8
"1629",7
"1630",10
"1631",7
"1632",8
"1633",10
"1634",9
"1635",7
"1636",8
"1637",8
"1638",7
"1639",8
"1640",8
"1641",8
"1642",8
"1643",7
"1644",7
"1645",7
"1646",8
"1647",7
"1648",6
"1649",8
"1650",8
"1651",7
"1652",6
"1653",7
"1654",8
"1655",8
"1656",8
"1657",8
"1658",7
"1659",8
"1660",7
"1661",8
"1662",7
"1663",8
"1664",8
"1665",8
"1666",8
"1667",8
"1668",8
"1669",8
"1670",8
"1671",7
"1672",8
"1673",10
"1674",8
"1675",6
"1676",7
"1677",8
"1678",8
"1679",8
"1680",8
"1681",7
"1682",8
"1683",7
"1684",8
"1685",8
"1686",7
"1687",7
"1688",6
"1689",8
"1690",8
"1691",7
"1692",8
"1693",7
"1694",6
"1695",8
"1696",8
"1697",8
"1698",6
"1699",7
"1700",8
"1701",6
"1702",6
"1703",7
"1704",10
"1705",7
"1706",7
"1707",8
"1708",7
"1709",7
"1710",8
"1711",7
"1712",7
"1713",8
"1714",10
"1715",9
"1716",7
"1717",8
"1718",7
"1719",7
"1720",6
"1721",7
"1722",7
"1723",8
"1724",7
"1725",7
"1726",8
"1727",7
"1728",8
"1729",7
"1730",7
"1731",7
"1732",7
"1733",8
"1734",8
"1735",8
"1736",8
"1737",8
"1738",8
"1739",9
"1740",9
"1741",6
"1742",7
"1743",8
"1744",8
"1745",9
"1746",8
"1747",9
"1748",7
"1749",7
"1750",8
"1751",8
"1752",6
"1753",8
"1754",8
"1755",8
"1756",8
"1757",7
"1758",7
"1759",9
"1760",7
"1761",8
"1762",9
"1763",7
"1764",10
"1765",8
"1766",8
"1767",6
"1768",8
"1769",7
"1770",7
"1771",8
"1772",8
"1773",8
"1774",6
"1775",7
"1776",7
"1777",8
"1778",8
"1779",9
"1780",9
"1781",7
"1782",8
"1783",8
"1784",8
"1785",9
"1786",9
"1787",7
"1788",8
"1789",8
"1790",8
"1791",8
"1792",8
"1793",8
"1794",7
"1795",7
"1796",8
"1797",8
"1798",7
"1799",7
"1800",9
"1801",7
"1802",7
"1803",8
"1804",8
"1805",10
"1806",8
"1807",7
"1808",7
"1809",7
"1810",7
"1811",7
"1812",7
"1813",7
"1814",8
"1815",7
"1816",7
"1817",10
"1818",7
"1819",8
"1820",6
"1821",7
"1822",6
"1823",6
"1824",9
"1825",8
"1826",9
"1827",8
"1828",6
"1829",7
"1830",7
"1831",7
"1832",8
"1833",7
"1834",7
"1835",7
"1836",8
"1837",6
"1838",8
"1839",10
"1840",8
"1841",10
"1842",8
"1843",9
"1844",7
"1845",7
"1846",7
"1847",7
"1848",8
"1849",7
"1850",8
"1851",8
"1852",8
"1853",10
"1854",8
"1855",8
"1856",9
"1857",8
"1858",7
"1859",8
"1860",7
"1861",7
"1862",8
"1863",7
"1864",7
"1865",7
"1866",8
"1867",8
"1868",5
"1869",8
"1870",8
"1871",7
"1872",9
"1873",6
"1874",7
"1875",7
"1876",8
"1877",8
"1878",7
"1879",8
"1880",8
"1881",7
"1882",9
"1883",9
"1884",7
"1885",5
"1886",8
"1887",9
"1888",7
"1889",7
"1890",8
"1891",7
"1892",8
"1893",7
"1894",6
"1895",8
"1896",10
"1897",8
"1898",8
"1899",8
"1900",7
"1901",7
"1902",8
"1903",10
"1904",7
"1905",7
"1906",7
"1907",6
"1908",7
"1909",10
"1910",7
"1911",7
"1912",6
"1913",8
"1914",9
"1915",9
"1916",8
"1917",8
"1918",7
"1919",6
"1920",8
"1921",7
"1922",7
"1923",9
"1924",7
"1925",8
"1926",8
"1927",8
"1928",8
"1929",9
"1930",7
"1931",8
"1932",8
"1933",9
"1934",6
"1935",9
"1936",7
"1937",10
"1938",8
"1939",8
"1940",8
"1941",8
"1942",10
"1943",7
"1944",8
"1945",9
"1946",8
"1947",10
"1948",8
"1949",6
"1950",8
"1951",6
"1952",7
"1953",8
"1954",8
"1955",7
"1956",7
"1957",6
"1958",8
"1959",7
"1960",8
"1961",8
"1962",8
"1963",8
"1964",8
"1965",8
"1966",8
"1967",8
"1968",8
"1969",7
"1970",8
"1971",8
"1972",6
"1973",9
"1974",7
"1975",7
"1976",9
"1977",7
"1978",8
"1979",10
"1980",8
"1981",10
"1982",9
"1983",7
"1984",7
"1985",8
"1986",10
"1987",7
"1988",7
"1989",7
"1990",10
"1991",8
"1992",7
"1993",9
"1994",7
"1995",8
"1996",6
"1997",8
"1998",7
"1999",7
"2000",9
"2001",8
"2002",8
"2003",8
"2004",7
"2005",8
"2006",10
"2007",8
"2008",8
"2009",8
"2010",8
"2011",7
"2012",10
"2013",10
"2014",7
"2015",7
"2016",7
"2017",7
"2018",8
"2019",8
"2020",8
"2021",9
"2022",8
"2023",7
"2024",10
"2025",8
"2026",9
"2027",9
"2028",10
"2029",8
"2030",8
"2031",8
"2032",10
"2033",8
"2034",7
"2035",8
"2036",9
"2037",7
"2038",8
"2039",10
"2040",10
"2041",7
"2042",7
"2043",7
"2044",7
"2045",9
"2046",7
"2047",7
"2048",7
"2049",7
"2050",8
"2051",8
"2052",7
"2053",8
"2054",6
"2055",7
"2056",10
"2057",8
"2058",8
"2059",7
"2060",8
"2061",10
"2062",8
"2063",8
"2064",6
"2065",8
"2066",6
"2067",7
"2068",7
"2069",8
"2070",8
"2071",8
"2072",6
"2073",8
"2074",7
"2075",8
"2076",9
"2077",6
"2078",9
"2079",8
"2080",7
"2081",6
"2082",8
"2083",7
"2084",8
"2085",7
"2086",10
"2087",8
"2088",8
"2089",8
"2090",6
"2091",7
"2092",9
"2093",9
"2094",8
"2095",7
"2096",10
"2097",7
"2098",10
"2099",8
"2100",8
"2101",7
"2102",9
"2103",7
"2104",7
"2105",7
"2106",9
"2107",8
"2108",7
"2109",8
"2110",8
"2111",8
"2112",8
"2113",7
"2114",6
"2115",7
"2116",7
"2117",7
"2118",10
"2119",8
"2120",8
"2121",7
"2122",7
"2123",7
"2124",7
"2125",8
"2126",7
"2127",8
"2128",8
"2129",9
"2130",7
"2131",7
