id,rating
"268",7
"269",6
"270",6
"271",8
"272",7
"273",8
"274",7
"275",7
"276",6
"277",7
"278",8
"279",7
"280",7
"281",8
"282",8
"283",8
"284",6
"285",8
"286",8
"287",7
"288",6
"289",6
"290",4
"291",8
"292",8
"293",8
"294",6
"295",7
"296",7
"297",6
"298",8
"299",7
"300",7
"301",6
"302",6
"303",8
"304",7
"305",7
"306",7
"307",7
"308",3
"309",6
"310",7
"311",6
"312",8
"313",8
"314",7
"315",7
"316",7
"317",7
"318",7
"319",8
"320",7
"321",5
"322",6
"323",8
"324",5
"325",7
"326",7
"327",8
"328",7
"329",8
"330",7
"331",5
"332",6
"333",7
"334",4
"335",8
"336",7
"337",7
"338",4
"339",8
"340",6
"341",7
"342",8
"343",8
"344",6
"345",7
"346",5
"347",7
"348",10
"349",8
"350",6
"351",8
"352",6
"353",8
"354",6
"355",8
"356",8
"357",9
"358",8
"359",6
"360",7
"361",7
"362",7
"363",7
"364",6
"365",8
"366",8
"367",6
"368",6
"369",10
"370",7
"371",8
"372",6
"373",8
"374",7
"375",8
"376",8
"377",8
"378",8
"379",8
"380",8
"381",7
"382",7
"383",6
"384",6
"385",8
"386",6
"387",7
"388",8
"389",6
"390",7
"391",8
"392",6
"393",3
"394",7
"395",8
"396",6
"397",8
"398",8
"399",7
"400",6
"401",7
"402",7
"403",7
"404",7
"405",7
"406",8
"407",6
"408",7
"409",7
"410",8
"411",4
"412",6
"413",8
"414",7
"415",8
"416",7
"417",8
"418",8
"419",8
"420",8
"421",8
"422",7
"423",7
"424",7
"425",6
"426",8
"427",7
"428",8
"429",5
"430",5
"431",6
"432",5
"433",6
"434",8
"435",6
"436",7
"437",8
"438",6
"439",8
"440",7
"441",8
"442",8
"443",8
"444",8
"445",8
"446",9
"447",7
"448",7
"449",6
"450",7
"451",6
"452",4
"453",8
"454",7
"455",8
"456",6
"457",8
"458",7
"459",7
"460",4
"461",9
"462",7
"463",7
"464",8
"465",5
"466",7
"467",7
"468",8
"469",7
"470",7
"471",7
"472",8
"473",7
"474",7
"475",8
"476",8
"477",7
"478",6
"479",8
"480",8
"481",8
"482",7
"483",8
"484",8
"485",7
"486",7
"487",8
"488",8
"489",9
"490",8
"491",7
"492",7
"493",8
"494",8
"495",8
"496",7
"497",6
"498",8
"499",6
"500",8
"501",7
"502",6
"503",8
"504",3
"505",7
"506",7
"507",7
"508",6
"509",8
"510",7
"511",7
"512",8
"513",8
"514",7
"515",8
"516",7
"517",7
"518",6
"519",7
"520",7
"521",8
"522",8
"523",6
"524",7
"525",7
"526",7
"527",7
"528",8
"529",7
"530",5
"531",7
"532",8
"533",7
"534",6
"535",7
"536",5
"537",7
"538",6
"539",8
"540",7
"541",6
"542",7
"543",6
"544",8
"545",6
"546",6
"547",6
"548",7
"549",7
"550",4
"551",6
"552",7
"553",7
"554",7
"555",7
"556",7
"557",7
"558",8
"559",7
"560",8
"561",8
"562",7
"563",10
"564",8
"565",7
"566",6
"567",6
"568",8
"569",8
"570",6
"571",7
"572",8
"573",7
"574",7
"575",7
"576",7
"577",7
"578",8
"579",7
"580",7
"581",7
"582",7
"583",8
"584",6
"585",7
"586",7
"587",8
"588",9
"589",7
"590",7
"591",7
"592",8
"593",7
"594",6
"595",9
"596",7
"597",8
"598",7
"599",8
"600",6
"601",8
"602",8
"603",6
"604",7
"605",5
"606",7
"607",6
"608",7
"609",8
"610",7
"611",7
"612",8
"613",8
"614",7
"615",7
"616",7
"617",6
"618",7
"619",7
"620",8
"621",7
"622",7
"623",10
"624",6
"625",9
"626",8
"627",7
"628",7
"629",8
"630",7
"631",8
"632",7
"633",8
"634",6
"635",6
"636",8
"637",7
"638",8
"639",7
"640",8
"641",8
"642",6
"643",8
"644",7
"645",8
"646",6
"647",7
"648",7
"649",5
"650",8
"651",8
"652",7
"653",7
"654",7
"655",9
"656",7
"657",8
"658",8
"659",8
"660",6
"661",7
"662",8
"663",8
"664",7
"665",9
"666",7
"667",8
"668",8
"669",9
"670",7
"671",6
"672",7
"673",8
"674",6
"675",4
"676",7
"677",8
"678",7
"679",7
"680",8
"681",7
"682",8
"683",3
"684",8
"685",7
"686",7
"687",8
"688",7
"689",8
"690",7
"691",7
"692",8
"693",7
"694",7
"695",8
"696",8
"697",7
"698",8
"699",7
"700",7
"701",7
"702",5
"703",8
"704",8
"705",8
"706",8
"707",7
"708",7
"709",10
"710",8
"711",8
"712",7
"713",8
"714",7
"715",8
"716",6
"717",8
"718",8
"719",5
"720",9
"721",7
"722",8
"723",8
"724",7
"725",7
"726",7
"727",7
"728",8
"729",7
"730",6
"731",6
"732",7
"733",8
"734",7
"735",7
"736",7
"737",8
"738",7
"739",7
"740",8
"741",7
"742",8
"743",8
"744",7
"745",7
"746",6
"747",6
"748",6
"749",8
"750",6
"751",8
"752",8
"753",7
"754",8
"755",7
"756",6
"757",4
"758",6
"759",6
"760",7
"761",8
"762",7
"763",7
"764",8
"765",9
"766",8
"767",7
"768",7
"769",8
"770",7
"771",7
"772",7
"773",7
"774",7
"775",7
"776",7
"777",3
"778",7
"779",7
"780",7
"781",7
"782",8
"783",8
"784",8
"785",7
"786",7
"787",7
"788",8
"789",7
"790",8
"791",7
"792",6
"793",7
"794",7
"795",8
"796",8
"797",8
"798",7
"799",7
"800",8
"801",7
"802",8
"803",8
"804",8
"805",6
"806",5
"807",8
"808",7
"809",9
"810",7
"811",7
"812",8
"813",7
"814",4
"815",6
"816",7
"817",7
"818",8
"819",7
"820",8
"821",8
"822",8
"823",8
"824",8
"825",10
"826",7
"827",8
"828",7
"829",7
"830",7
"831",8
"832",7
"833",7
"834",7
"835",8
"836",8
"837",6
"838",8
"839",7
"840",8
"841",7
"842",7
"843",8
"844",7
"845",7
"846",8
"847",6
"848",8
"849",7
"850",8
"851",7
"852",8
"853",7
"854",8
"855",7
"856",8
"857",7
"858",7
"859",7
"860",7
"861",7
"862",7
"863",6
"864",7
"865",7
"866",8
"867",7
"868",6
"869",5
"870",7
"871",8
"872",8
"873",7
"874",6
"875",6
"876",7
"877",6
"878",7
"879",8
"880",7
"881",8
"882",7
"883",10
"884",6
"885",6
"886",6
"887",8
"888",8
"889",7
"890",6
"891",6
"892",7
"893",7
"894",8
"895",7
"896",8
"897",7
"898",10
"899",6
"900",7
"901",7
"902",7
"903",7
"904",7
"905",7
"906",7
"907",7
"908",8
"909",7
"910",7
"911",8
"912",8
"913",8
"914",5
"915",8
"916",10
"917",7
"918",6
"919",6
"920",7
"921",8
"922",6
"923",7
"924",7
"925",8
"926",8
"927",8
"928",7
"929",8
"930",4
"931",8
"932",7
"933",10
"934",8
"935",8
"936",7
"937",7
"938",7
"939",6
"940",7
"941",8
"942",7
"943",7
"944",9
"945",7
"946",6
"947",7
"948",8
"949",7
"950",6
"951",7
"952",8
"953",8
"954",8
"955",7
"956",8
"957",7
"958",7
"959",8
"960",7
"961",7
"962",7
"963",4
"964",7
"965",6
"966",7
"967",7
"968",7
"969",6
"970",8
"971",7
"972",7
"973",7
"974",8
"975",7
"976",7
"977",6
"978",7
"979",7
"980",7
"981",7
"982",8
"983",8
"984",7
"985",6
"986",6
"987",7
"988",8
"989",7
"990",7
"991",8
"992",7
"993",8
"994",7
"995",8
"996",7
"997",6
"998",8
"999",6
"1000",7
"1001",7
"1002",8
"1003",4
"1004",8
"1005",7
"1006",8
"1007",7
"1008",7
"1009",6
"1010",7
"1011",8
"1012",8
"1013",7
"1014",8
"1015",7
"1016",7
"1017",8
"1018",7
"1019",8
"1020",7
"1021",7
"1022",7
"1023",8
"1024",8
"1025",8
"1026",8
"1027",7
"1028",8
"1029",6
"1030",7
"1031",7
"1032",8
"1033",7
"1034",7
"1035",8
"1036",3
"1037",9
"1038",7
"1039",6
"1040",7
"1041",8
"1042",6
"1043",4
"1044",8
"1045",7
"1046",7
"1047",7
"1048",8
"1049",8
"1050",8
"1051",7
"1052",7
"1053",7
"1054",7
"1055",6
"1056",7
"1057",7
"1058",7
"1059",8
"1060",7
"1061",7
"1062",7
"1063",6
"1064",6
"1065",7
"1066",6
"1067",8
"1068",7
"1069",6
"1070",7
"1071",7
"1072",5
"1073",8
"1074",7
"1075",6
"1076",7
"1077",7
"1078",9
"1079",8
"1080",7
"1081",8
"1082",7
"1083",8
"1084",8
"1085",5
"1086",8
"1087",7
"1088",6
"1089",7
"1090",6
"1091",10
"1092",7
"1093",8
"1094",10
"1095",8
"1096",7
"1097",8
"1098",7
"1099",10
"1100",7
"1101",7
"1102",9
"1103",8
"1104",8
"1105",8
"1106",8
"1107",8
"1108",8
"1109",7
"1110",7
"1111",6
"1112",7
"1113",8
"1114",7
"1115",7
"1116",8
"1117",8
"1118",7
"1119",6
"1120",8
"1121",7
"1122",7
"1123",8
"1124",6
"1125",7
"1126",7
"1127",9
"1128",8
"1129",7
"1130",7
"1131",7
"1132",7
"1133",7
"1134",8
"1135",8
"1136",8
"1137",6
"1138",8
"1139",7
"1140",7
"1141",6
"1142",6
"1143",9
"1144",7
"1145",8
"1146",8
"1147",8
"1148",8
"1149",6
"1150",7
"1151",7
"1152",8
"1153",8
"1154",7
"1155",7
"1156",7
"1157",6
"1158",6
"1159",6
"1160",8
"1161",6
"1162",7
"1163",7
"1164",8
"1165",6
"1166",6
"1167",8
"1168",7
"1169",7
"1170",8
"1171",4
"1172",8
"1173",8
"1174",6
"1175",7
"1176",8
"1177",9
"1178",8
"1179",5
"1180",7
"1181",8
"1182",7
"1183",8
"1184",8
"1185",7
"1186",7
"1187",7
"1188",6
"1189",7
"1190",7
"1191",7
"1192",8
"1193",8
"1194",7
"1195",7
"1196",7
"1197",7
"1198",8
"1199",7
"1200",8
"1201",7
"1202",8
"1203",7
"1204",7
"1205",6
"1206",7
"1207",8
"1208",7
"1209",8
"1210",6
"1211",6
"1212",7
"1213",7
"1214",10
"1215",8
"1216",7
"1217",6
"1218",7
"1219",6
"1220",7
"1221",7
"1222",7
"1223",6
"1224",8
"1225",6
"1226",8
"1227",8
"1228",7
"1229",6
"1230",7
"1231",6
"1232",7
"1233",7
"1234",6
"1235",7
"1236",8
"1237",7
"1238",8
"1239",7
"1240",8
"1241",6
"1242",8
"1243",10
"1244",7
"1245",9
"1246",8
"1247",8
"1248",8
"1249",8
"1250",7
"1251",6
"1252",9
"1253",8
"1254",6
"1255",6
"1256",7
"1257",7
"1258",9
"1259",6
"1260",8
"1261",8
"1262",7
"1263",7
"1264",7
"1265",8
"1266",7
"1267",8
"1268",7
"1269",9
"1270",7
"1271",7
"1272",8
"1273",8
"1274",8
"1275",6
"1276",7
"1277",6
"1278",7
"1279",9
"1280",8
"1281",7
"1282",7
"1283",7
"1284",8
"1285",6
"1286",8
"1287",8
"1288",6
"1289",7
"1290",8
"1291",8
"1292",7
"1293",7
"1294",6
"1295",8
"1296",7
"1297",8
"1298",6
"1299",7
"1300",8
"1301",7
"1302",8
"1303",7
"1304",8
"1305",8
"1306",7
"1307",7
"1308",6
"1309",8
"1310",8
"1311",7
"1312",8
"1313",7
"1314",7
"1315",8
"1316",8
"1317",8
"1318",7
"1319",7
"1320",10
"1321",7
"1322",8
"1323",8
"1324",8
"1325",8
"1326",8
"1327",7
"1328",7
"1329",10
"1330",7
"1331",8
"1332",7
"1333",8
"1334",10
"1335",6
"1336",7
"1337",6
"1338",9
"1339",6
"1340",7
"1341",8
"1342",7
"1343",7
"1344",7
"1345",9
"1346",7
"1347",7
"1348",8
"1349",7
"1350",7
"1351",7
"1352",8
"1353",7
"1354",6
"1355",8
"1356",7
"1357",8
"1358",7
"1359",10
"1360",7
"1361",8
"1362",8
"1363",8
"1364",8
"1365",10
"1366",8
"1367",8
"1368",8
"1369",7
"1370",8
"1371",8
"1372",7
"1373",8
"1374",10
"1375",5
"1376",7
"1377",7
"1378",10
"1379",7
"1380",7
"1381",7
"1382",8
"1383",10
"1384",7
"1385",7
"1386",7
"1387",8
"1388",7
"1389",8
"1390",7
"1391",6
"1392",7
"1393",7
"1394",7
"1395",8
"1396",7
"1397",7
"1398",7
"1399",6
"1400",8
"1401",8
"1402",8
"1403",7
"1404",7
"1405",8
"1406",10
"1407",8
"1408",7
"1409",7
"1410",8
"1411",8
"1412",10
"1413",8
"1414",7
"1415",7
"1416",8
"1417",8
"1418",8
"1419",8
"1420",8
"1421",8
"1422",7
"1423",8
"1424",7
"1425",8
"1426",7
"1427",7
"1428",7
"1429",8
"1430",8
"1431",8
"1432",7
"1433",7
"1434",7
"1435",7
"1436",8
"1437",6
"1438",7
"1439",8
"1440",6
"1441",8
"1442",8
"1443",6
"1444",7
"1445",8
"1446",8
"1447",8
"1448",7
"1449",8
"1450",3
"1451",8
"1452",7
"1453",7
"1454",7
"1455",6
"1456",8
"1457",7
"1458",8
"1459",7
"1460",7
"1461",8
"1462",7
"1463",7
"1464",7
"1465",8
"1466",7
"1467",6
"1468",8
"1469",7
"1470",9
"1471",7
"1472",7
"1473",7
"1474",7
"1475",6
"1476",8
"1477",7
"1478",6
"1479",8
"1480",7
"1481",7
"1482",7
"1483",7
"1484",8
"1485",7
"1486",7
"1487",6
"1488",7
"1489",8
"1490",8
"1491",4
"1492",7
"1493",7
"1494",6
"1495",8
"1496",7
"1497",7
"1498",8
"1499",8
"1500",7
"1501",8
"1502",8
"1503",4
"1504",8
"1505",8
"1506",8
"1507",8
"1508",6
"1509",8
"1510",7
"1511",8
"1512",7
"1513",7
"1514",7
"1515",8
"1516",8
"1517",8
"1518",7
"1519",7
"1520",8
"1521",8
"1522",7
"1523",7
"1524",8
"1525",6
"1526",9
"1527",8
"1528",7
"1529",7
"1530",8
"1531",7
"1532",8
"1533",10
"1534",8
"1535",8
"1536",7
"1537",8
"1538",6
"1539",7
"1540",8
"1541",8
"1542",7
"1543",6
"1544",6
"1545",8
"1546",9
"1547",8
"1548",8
"1549",8
"1550",7
"1551",8
"1552",7
"1553",7
"1554",7
"1555",6
"1556",7
"1557",7
"1558",6
"1559",7
"1560",8
"1561",7
"1562",8
"1563",8
"1564",7
"1565",6
"1566",7
"1567",8
"1568",7
"1569",8
"1570",7
"1571",8
"1572",8
"1573",4
"1574",8
"1575",8
"1576",7
"1577",7
"1578",8
"1579",7
"1580",7
"1581",8
"1582",3
"1583",8
"1584",8
"1585",8
"1586",7
"1587",8
"1588",8
"1589",8
"1590",7
"1591",7
"1592",10
"1593",7
"1594",7
"1595",7
"1596",7
"1597",9
"1598",7
"1599",8
"1600",6
"1601",7
"1602",7
"1603",8
"1604",8
"1605",8
"1606",8
"1607",8
"1608",7
"1609",8
"1610",7
"1611",8
"1612",8
"1613",7
"1614",7
"1615",8
"1616",7
"1617",6
"1618",7
"1619",7
"1620",7
"1621",8
"1622",8
"1623",7
"1624",8
"1625",7
"1626",7
"1627",7
"1628",8
"1629",7
"1630",7
"1631",6
"1632",8
"1633",8
"1634",8
"1635",7
"1636",7
"1637",7
"1638",7
"1639",8
"1640",8
"1641",7
"1642",8
"1643",7
"1644",7
"1645",7
"1646",8
"1647",7
"1648",7
"1649",8
"1650",6
"1651",6
"1652",8
"1653",7
"1654",7
"1655",6
"1656",8
"1657",4
"1658",8
"1659",3
"1660",8
"1661",8
"1662",7
"1663",8
"1664",7
"1665",8
"1666",8
"1667",6
"1668",8
"1669",8
"1670",8
"1671",7
"1672",8
"1673",8
"1674",8
"1675",6
"1676",7
"1677",8
"1678",8
"1679",8
"1680",9
"1681",8
"1682",8
"1683",7
"1684",7
"1685",7
"1686",8
"1687",7
"1688",7
"1689",7
"1690",8
"1691",7
"1692",8
"1693",7
"1694",7
"1695",8
"1696",8
"1697",8
"1698",6
"1699",7
"1700",8
"1701",6
"1702",6
"1703",7
"1704",10
"1705",8
"1706",8
"1707",8
"1708",5
"1709",7
"1710",8
"1711",7
"1712",8
"1713",8
"1714",8
"1715",9
"1716",10
"1717",7
"1718",8
"1719",7
"1720",7
"1721",6
"1722",8
"1723",8
"1724",6
"1725",8
"1726",8
"1727",7
"1728",8
"1729",7
"1730",7
"1731",7
"1732",7
"1733",8
"1734",8
"1735",4
"1736",8
"1737",7
"1738",8
"1739",8
"1740",7
"1741",7
"1742",7
"1743",8
"1744",7
"1745",4
"1746",8
"1747",7
"1748",8
"1749",8
"1750",8
"1751",8
"1752",6
"1753",8
"1754",8
"1755",7
"1756",6
"1757",7
"1758",8
"1759",9
"1760",10
"1761",10
"1762",8
"1763",6
"1764",8
"1765",8
"1766",8
"1767",7
"1768",8
"1769",6
"1770",7
"1771",8
"1772",8
"1773",7
"1774",5
"1775",7
"1776",7
"1777",8
"1778",8
"1779",8
"1780",8
"1781",7
"1782",10
"1783",7
"1784",6
"1785",7
"1786",6
"1787",7
"1788",8
"1789",8
"1790",8
"1791",8
"1792",8
"1793",6
"1794",8
"1795",7
"1796",7
"1797",8
"1798",7
"1799",10
"1800",8
"1801",7
"1802",7
"1803",7
"1804",7
"1805",8
"1806",7
"1807",8
"1808",7
"1809",7
"1810",8
"1811",7
"1812",7
"1813",6
"1814",7
"1815",8
"1816",8
"1817",6
"1818",8
"1819",8
"1820",8
"1821",7
"1822",7
"1823",8
"1824",6
"1825",8
"1826",7
"1827",8
"1828",8
"1829",7
"1830",7
"1831",8
"1832",7
"1833",8
"1834",6
"1835",7
"1836",7
"1837",8
"1838",7
"1839",6
"1840",8
"1841",10
"1842",8
"1843",7
"1844",7
"1845",7
"1846",7
"1847",7
"1848",8
"1849",8
"1850",8
"1851",7
"1852",10
"1853",9
"1854",6
"1855",7
"1856",7
"1857",8
"1858",10
"1859",8
"1860",7
"1861",9
"1862",8
"1863",7
"1864",8
"1865",7
"1866",7
"1867",7
"1868",8
"1869",8
"1870",8
"1871",9
"1872",8
"1873",7
"1874",7
"1875",6
"1876",8
"1877",8
"1878",7
"1879",7
"1880",7
"1881",7
"1882",10
"1883",9
"1884",8
"1885",8
"1886",8
"1887",8
"1888",7
"1889",7
"1890",8
"1891",7
"1892",8
"1893",7
"1894",7
"1895",8
"1896",7
"1897",8
"1898",7
"1899",9
"1900",7
"1901",9
"1902",7
"1903",8
"1904",8
"1905",7
"1906",7
"1907",8
"1908",6
"1909",8
"1910",7
"1911",10
"1912",6
"1913",6
"1914",8
"1915",8
"1916",7
"1917",8
"1918",7
"1919",6
"1920",8
"1921",10
"1922",3
"1923",7
"1924",8
"1925",6
"1926",9
"1927",4
"1928",7
"1929",10
"1930",8
"1931",8
"1932",8
"1933",7
"1934",8
"1935",9
"1936",7
"1937",8
"1938",6
"1939",6
"1940",8
"1941",7
"1942",10
"1943",8
"1944",7
"1945",10
"1946",8
"1947",8
"1948",7
"1949",7
"1950",8
"1951",7
"1952",7
"1953",6
"1954",8
"1955",7
"1956",7
"1957",8
"1958",8
"1959",7
"1960",8
"1961",7
"1962",7
"1963",10
"1964",10
"1965",8
"1966",8
"1967",7
"1968",8
"1969",7
"1970",7
"1971",8
"1972",10
"1973",7
"1974",8
"1975",7
"1976",8
"1977",7
"1978",8
"1979",6
"1980",10
"1981",8
"1982",3
"1983",7
"1984",6
"1985",8
"1986",10
"1987",7
"1988",7
"1989",7
"1990",8
"1991",6
"1992",7
"1993",10
"1994",7
"1995",8
"1996",8
"1997",10
"1998",7
"1999",6
"2000",7
"2001",10
"2002",8
"2003",8
"2004",8
"2005",8
"2006",8
"2007",7
"2008",8
"2009",8
"2010",8
"2011",7
"2012",10
"2013",7
"2014",7
"2015",8
"2016",6
"2017",9
"2018",8
"2019",6
"2020",8
"2021",10
"2022",8
"2023",8
"2024",7
"2025",8
"2026",8
"2027",8
"2028",10
"2029",8
"2030",8
"2031",7
"2032",8
"2033",8
"2034",8
"2035",9
"2036",7
"2037",8
"2038",7
"2039",8
"2040",8
"2041",8
"2042",8
"2043",8
"2044",7
"2045",10
"2046",7
"2047",6
"2048",7
"2049",8
"2050",6
"2051",9
"2052",7
"2053",7
"2054",8
"2055",7
"2056",8
"2057",7
"2058",8
"2059",7
"2060",8
"2061",10
"2062",6
"2063",6
"2064",8
"2065",8
"2066",7
"2067",7
"2068",6
"2069",7
"2070",7
"2071",8
"2072",10
"2073",7
"2074",7
"2075",8
"2076",7
"2077",8
"2078",8
"2079",8
"2080",7
"2081",8
"2082",8
"2083",9
"2084",10
"2085",8
"2086",7
"2087",7
"2088",8
"2089",8
"2090",7
"2091",10
"2092",8
"2093",8
"2094",8
"2095",8
"2096",8
"2097",8
"2098",10
"2099",7
"2100",8
"2101",6
"2102",7
"2103",8
"2104",7
"2105",8
"2106",8
"2107",6
"2108",8
"2109",8
"2110",8
"2111",8
"2112",8
"2113",8
"2114",7
"2115",7
"2116",8
"2117",7
"2118",6
"2119",8
"2120",6
"2121",7
"2122",7
"2123",8
"2124",7
"2125",8
"2126",8
"2127",7
"2128",8
"2129",10
"2130",7
"2131",6
